Word,Score
gracieallen,4.98169016681602
disown,3.592188251523328
will,3.4270788474436125
cast,3.5541188447326806
inheriting,3.775384205545989
insurrection,3.3068777796776896
tries,3.499007050184169
authority,3.155091551024108
wrest,3.451628953809923
faction,3.212270659760016
opposition,3.4186745963686604
revolt,3.300571195929533
in,3.128077414923327
revolution,3.156572097560127
offend,3.2779792250110997
fill,3.294674193955096
aversion,3.3653740406827923
rising,3.312538148576264
advancing,3.250668714561077
maturity,3.283542880559376
newly,3.2488250333930004
prominence,3.1633403677130416
sloping,3.3661562353937127
degree,3.3951894932802658
uprising,3.480966383112744
patriotic,3.5573413639813167
truehearted,3.4632876687896306
unwavering,3.52262786162018
devotion,3.567856700744893
vow,3.6032270176516
fullgeneral,3.470956070087233
superiorgeneral,3.633697734601776
ecumenical,3.3751662309264647
religions,3.3238789815645027
churches,3.399997248020863
scope,3.574618542477924
applicability,3.307961045200206
unity,3.411645155877084
oecumenical,3.408821644033644
universal,3.41651526016584
asserts,3.251245253477489
connects,3.3970066499086964
sizes,3.2226786510563183
beings,3.2936021711360963
culture,3.552776379893765
behavioral,3.3436230142499523
grammatical,3.4031363247739543
coupling,3.2834017326625395
feature,3.3022028340605534
adapted,3.469059516272021
rule,3.3167084686857637
applicable,3.4430868735566347
operations,3.5955236260412007
purposes,3.242932991014258
pattern,3.310405141939065
characteristic,3.41343750918222
forms,3.282241617155564
shafts,3.396757816195401
logic,3.594800668562105
linguistics,3.375711201910832
worldwide,3.36929405576467
entire,3.5643214938445142
limited,3.463991699789563
throughout,3.546330991680763
extending,3.216202328875968
spanning,3.4547096088788654
provincial,3.506880180780945
earth,3.362597460809516
ignitionlock,3.849037063819475
ignition,3.966915876640096
incorporated,3.846020945213886
lockaway,3.7456484766425473
removed,3.729126506941964
lockin,3.850251631064748
seal,3.657032978133055
tight,3.908171711124928
lockup,3.849349465300498
locking,3.9971898377407302
putaway,3.84637751635822
temporarily,3.867273748795775
considerable,3.716928763916765
gently,3.923042357149689
confine,3.703425642781052
refers,3.866307927451052
injection,3.686847195192125
aside,3.819368402460485
shutaway,3.823594843131021
shutup,3.781011311510562
silent,3.903694156275019
confined,3.6903623715011338
talking,3.8183418806785774
lockchamber,3.703543546344438
section,3.789654700449717
level,3.739606864225636
canal,3.89776807355124
vessels,3.758832315666236
enclosure,3.900705219330036
interlace,3.757927899525459
twist,3.9380861773574902
wind,3.667211027360468
spin,3.750922573587013
interlock,3.751596730608214
intermeshed,3.915999639374092
prevents,3.743159973043584
automotive,3.7772626643696334
coordinate,3.677302640338252
effectively,3.834075946467408
interlocking,3.647153985841688
plushlike,3.7640117484854456
textures,3.845115267157624
plush,3.764105788262986
lavish,3.7676131076980313
extravagance,3.899969102090451
expend,3.594569054923179
profusely,3.836778357926789
nouns,3.623559543258218
lucullan,3.827944287973053
concealment,2.677279857055466
serves,2.7515518076278687
concealed,2.5189821058067645
conceal,2.8023171301998504
hiding,2.7513910023950525
snub,4.2289849748241375
warding,4.075509481968322
outright,4.137453838752024
bluntly,4.364599354627957
refusal,4.386966460928207
brushaside,4.212631181195577
brushoff,4.2219926492590725
dismiss,4.2111528024382485
associating,4.31367477194183
encounter,4.149195531800364
judicial,4.196897274763972
declare,4.307843381768149
permitting,4.2804994231126745
terminate,4.410422675634214
consider,4.179497694479357
pushaside,4.296359996000282
push,4.179619001690274
explicit,2.3468898693677005
implication,2.304464541891099
precisely,2.415326777978105
observable,2.495427913012636
fact,2.46949160797593
accordance,2.4692418874531143
primary,2.3736591815867163
uttered,2.385497673087717
verbalised,2.222213872068288
verbalized,2.37106894467121
babysit,4.834769164154068
babysitter,4.691815091010287
watchful,4.7767432778133365
babysit,4.984776075727142
sitdown,4.916134583120291
seated,4.8243231689840975
seat,5.0
sitaround,4.986157365218557
around,4.8116629541414655
idly,4.8727144908412345
model,4.816951721987119
poses,4.788507849482419
representative,4.656624082260539
construct,4.739139272261408
clothes,4.781976254812749
sometimes,4.645680420749458
clay,4.956436271017385
painter,4.795867404491048
scale,4.702423682994326
fashions,4.861154709661423
imitation,4.625160506970746
imitated,4.962090763514996
worthy,4.803455581633154
hypothetical,4.995170006100918
wax,4.740481497093302
models,4.632889318337629
sculptor,4.684127281884395
posture,5.0
mannequin,4.801840863433091
wears,4.960353656843249
pose,4.997889835867698
fraudulent,4.85226514370578
intentions,5.0
not,4.824401772101749
deliberate,5.0
manners,4.843730149848664
exaggerated,4.839969205644507
introduce,4.833993176325013
gran,4.802307997585153
grandmother,4.884456344581901
grannie,4.929110111934652
granny,4.9172472527538345
reef,4.917351813003249
insecure,4.958361989845788
knot,4.961609479244818
crossed,5.0
nanna,4.919104792164866
moon,4.988463722281919
mythology,4.907312801038374
akkadian,4.842565360630697
norse,4.772637477250385
balder,4.911660506633749
wife,4.8481968099239925
sin,4.944854849106204
counterpart,4.94426888586779
gaul,4.331903860861325
western,4.185351352330022
ancient,4.323306487306466
germany,4.431788338113241
french,4.405943624601815
france,4.138194517646223
gaul,4.289796300614852
belgium,4.491132138237009
northern,4.435317222900405
netherlands,4.442917375917669
europe,4.280342467405663
celt,4.197645450226695
italy,4.500934384867551
anuran,4.294366612466221
tailless,4.107126440375513
terrestrial,4.102572216787781
stoutbodied,4.410688037289896
hind,4.263603077452268
toads,4.4828933970858
semiaquatic,4.259090652698635
leaping,4.415058371490642
amphibians,4.197804533354014
frogs,4.354272676747578
batrachian,4.235919553193637
salientian,4.271668645506184
toad,4.214909395076029
toadfrog,4.216187892669068
forcertain,3.642185113557412
positively,3.770940501319669
surely,3.587847341706289
sure,3.6378359481690152
forsure,3.5583669283806603
sureasshooting,3.5557918790755534
absolutely,3.63069671173095
sureenough,3.5079691169188303
exploitation,3.2938782508488837
exploits,3.37561875530849
victimizes,3.184797932482581
productive,3.3069267784228837
unfairly,3.13736784140068
treats,3.341060064525961
profitable,3.488002766836527
victimisation,3.3603248090350792
victimization,3.287276822597565
victim,3.3319344478386994
insurancepolicy,3.695680991483348
certificate,3.861723726913621
thestates,3.4256312560304973
conterminous,3.324825147758817
north,3.5446763057359147
northwest,3.6183368924268575
islands,3.2754771422558004
republic,3.467266765282861
alaska,3.393270242954384
hawaiian,3.519365049450305
independence,3.331591545841668
america,3.461077634372518
ocean,3.4235057623687526
us,3.4634989337598183
branches,3.4543822142996863
usa,3.494708048772724
unitedstates,3.445773943281894
unitedstatesofamerica,3.4750476076246035
usa,3.317132659810304
organizes,3.2324355835540364
agency,3.369712994366591
america,3.427599917874844
trains,3.428024401949703
manipulation,3.333648096505065
touching,3.246095186501963
mechanical,3.136108738769532
hands,3.516991179972372
shrewd,3.3038918668675223
skillful,3.2957421967609277
devious,3.504590703756448
apply,3.340852189076837
for,3.346232629580185
refer,3.234808948470904
to,3.481564017690368
inherent,3.55706452677987
avail,3.2870869750550664
observance,3.331102815358115
relevant,3.589452691140301
service,3.212761583585716
name,3.22065369330571
convey,3.5675020017589105
something,3.485891655789115
consumption,3.4261364058444155
utilization,3.462952151929052
lungs,3.5327681891208647
satisfy,3.3246215012892355
eating,3.267733378348086
economic,3.585805328869621
manufacturing,3.584991951043404
needs,3.301814550052392
economics,3.529530225619977
wasting,3.564994594487963
economicconsumption,3.4258733756434268
usance,3.2665194635051966
exchange,3.0905172717501124
habitual,3.231044284436404
exchange,3.2308868611513253
permitted,3.2104128081393983
useofgoodsandservices,3.2468977983081264
exercise,3.1294101832552976
consequences,3.340003738874858
professions,3.3625522441014284
repetitions,3.4343622477992404
speeches,3.369375395793252
workout,3.4298790962942176
solved,3.5039120565915707
involves,3.1528634408570704
performed,3.326903298771029
multiple,3.1483757416117637
processions,3.313253730285044
fit,3.122990212565967
practice,3.334726486157347
repetition,3.4196639771639625
muscles,3.128360549584833
travelling,3.6455193474614154
wildness,2.229611467998109
barbarous,2.3052556147407874
wild,2.1256627088195392
unruly,2.319706498642769
turbulent,2.4067981222481096
uncultivated,2.3425269113580827
pleases,2.2785138933867213
intensity,2.1389223130095303
intractably,2.127388991242806
vacate,2.1876077827875244
empty,2.237518663364466
cancel,2.0986697069528595
post,2.084473652572449
position,2.319681011731646
job,2.379099789491786
giveup,2.168292737330859
maintaining,2.2742216156395108
baseball,2.361768855083438
offense,2.012682652058974
error,2.012213946458564
forgo,2.3366271214471643
sth,2.1570995766243164
strictly,2.0429817875818266
hope,2.3245662022721727
on,2.157509570772671
desert,2.2928606253770627
vegetation,2.421264802190088
cause,2.373247127895507
country,2.044383291923314
army,2.0803072797648774
lurch,2.2258684665220043
arid,2.356804263043455
deservingness,2.0748172790452664
persons,2.421002041138803
entitlement,2.1051112174664657
opposing,2.379947776192738
counts,2.3274917854341246
you,2.092278537068558
desolate,2.211461043697184
ruin,2.2064765762180505
sustenance,2.381508301437006
destruction,2.129308517884044
forsake,2.206900220164429
unconstraint,2.172758743422822
reckless,2.078270617207495
control,2.3499503117256664
trait,2.077318467960374
inhibition,2.1088155562167303
wantonness,2.175624377682904
lascivious,2.137778019025729
lewd,2.24227128545323
besotted,3.950908707544408
drunk,3.905150507487072
blinddrunk,3.9225757097911806
blotto,3.9262374843747274
cockeyed,4.061935054073799
twisted,4.220672049865176
derision,4.020267085177166
crocked,3.921228622181739
fuddled,4.052893842605909
loaded,3.928275881400905
weapons,3.9047619816037167
questions,4.071276413412303
associative,3.793432525800845
possessions,3.7407948671679696
mislead,4.069163004968014
abundant,3.996023658863992
statements,4.041850083852142
ammunition,4.03883127433535
significance,3.840319903897184
pieeyed,4.023214659075623
pixilated,3.9505685402029416
playful,3.9640427776934186
naughtily,3.8985411796269474
gofor,3.731076819187613
fancy,3.810026772226961
achieving,3.564480848839341
respond,3.559992777286525
favorably,3.816721600946356
affirmative,3.747536453673369
bobhope,3.755766886049694
crosby,3.768626957605267
comedian,3.6508730261906015
films,3.74117227173816
appeared,3.7980506344646185
bing,3.941767908483648
born,3.678355419174277
england,3.6017293666505656
leslietowneshope,3.689689613534892
retire,4.516816722358381
shares,4.661642544285787
active,4.567286257066247
something,4.557384332651164
backward,4.474820494645628
bonds,4.560674607387212
dispose,4.629126780331042
retirement,4.4023251812511095
fielding,4.302402420555901
market,4.303546319714033
bills,4.4046184668412645
needed,4.342567083090226
circulation,4.668687100543375
takeaway,4.400162383479503
transport,4.471027895980375
concrete,4.368927344987529
state,4.28895734654638
prepared,4.280602663310266
environment,4.525703639209162
lifting,4.448597750868974
place,4.562952906869006
rid,4.289919973995124
establishment,4.4906321886715554
restaurant,4.531248361842083
pushing,4.3380182866182615
off,4.596941804902705
callback,4.596029503773125
summon,4.750431429822754
recollection,4.623785806974546
returned,4.527306965940876
memory,4.563200991124171
recall,4.791855713004343
callin,4.406976919144968
loan,4.317128324056776
demand,4.581314678703131
bowout,4.425117517391437
obligation,4.513663054812008
drawback,4.591829712989623
organ,4.412596334700615
surgical,4.528163852776563
bare,2.2396631552367
contents,2.1817128603207947
ornamentation,2.137133779463849
magnitude,2.1447367679475207
protective,2.2117132790744463
modifications,2.115439217475472
unclothed,2.018850590086961
barely,2.0441958759811207
additions,2.231183330427328
else,2.210167651643907
adequate,2.193788351031754
embellishment,2.299706344884462
customary,1.9662970950419896
barren,2.171776822104099
cultivation,2.292996862455432
uninhabited,2.0709872018022577
wilderness,2.3477065043453984
worthless,2.353350152825792
stark,2.160085591459441
disguise,2.291015729404981
devoid,2.044607637668766
pejorative,2.3047723381327594
qualification,2.22346161278977
intensifiers,2.1086910452774994
dim,1.9923335433382297
headlights,2.264027758285771
understand,2.207662572628189
cars,2.2261326287641787
acuity,2.263072992979056
indistinct,2.048178002598069
lusterless,2.140293237419077
vague,2.288882472293825
light,2.140821415176984
distinctness,2.26885990635567
comparison,2.210175489619257
beam,2.107499082293352
selfless,3.5593706520836275
unselfish,3.487156843698512
concern,3.606184153773497
alir,3.4471862004132587
terrorist,3.405944057652438
dominated,3.454256788794525
tutsi,3.555076262308174
hutu,3.2607692143315616
armyfortheliberationofrwanda,3.3661107485761144
formerarmedforces,3.346707490138613
interahamwe,3.3586619925583405
computingdevice,3.3818240590934163
calculations,3.5541922134943014
computingmachine,3.338354391250438
dataprocessor,3.404353560048294
electroniccomputer,3.4643224075506005
informationprocessingsystem,3.36781604992538
calculator,3.4425621499907377
machines,3.604660537235575
calculations,3.5277851255568997
electronic,3.515678376251938
calculating,3.265510208679631
calculation,3.4821294797727758
estimator,3.4762156416690777
figurer,3.2948334922718336
reckoner,3.298538722478876
handbook,3.34936539539311
computation,3.4907343984537187
tables,3.3832595797274174
facilitate,3.4972438249419158
numerate,4.998307990600629
figure,4.946638170281019
alternative,4.838307655649146
illustrating,5.0
decorative,5.0
individuals,4.780084068708435
numerically,4.944650482377678
conceive,4.881883493475547
indefinite,4.8306187352925605
unitary,4.827867224169555
movements,4.959020364055846
combination,4.992288751581692
coherence,4.953683766940904
imagine,4.79466119301356
notable,5.0
figurative,5.0
textual,4.75603130840028
collectively,4.963025559867483
predetermined,4.771846483518871
total,4.825332544159975
wellknown,4.814141722692233
points,4.878223249203907
numeration,4.9581624239070585
visible,4.880015761057589
palpable,4.916601158933064
nonliteral,5.0
planes,5.0
produced,4.918854595217334
units,4.8996397858143546
diagram,4.821118416328913
phonenumber,4.818252853693676
telephonenumber,4.861453603796517
addup,4.9741235340231125
comprehensible,4.986593637874318
efface,3.3445754075550465
rubbing,3.5370812895452857
inconspicuous,3.273630262274586
erasing,3.2009918105560744
rubout,3.34402260039672
scoreout,3.267668685402551
wipeoff,3.2622048533791004
wiping,3.078546101093079
delete,3.270811876539816
recorded,3.1182428293404443
invisible,3.223226252001969
magnetically,3.444721215770828
wipe,3.392363772054758
digitally,3.2818410230232145
wipeout,3.5514096782106988
deletion,3.716498355896164
resources,3.448754359515276
materials,3.4210591891035103
calmness,2.1832033484126856
winds,2.3734334563708708
calm,2.2850577056792125
steadiness,2.0678359596855413
equanimity,2.069687770353006
calmair,2.177271144420284
beaufort,2.2460565554894103
scale,2.1556968096552627
knot,2.371345438158009
calmdown,2.0461624001923946
calm,1.90957621356794
intensive,2.032458390801301
lull,2.095010098833633
pause,1.988291938219582
deception,2.0436523830759543
weather,2.249304093597041
quieten,2.153581538376097
quieter,2.143711063028274
tranquilize,2.082679414855653
administering,2.229081225720942
sedative,2.264479473899017
raging,3.096197949797112
forceful,3.219501792210305
elements,2.898891496673462
severe,3.200038577580316
movement,3.284124763181618
tempestuous,3.112510254050988
nigh,3.9242274711682574
states,4.018069093050472
distant,4.067885699598079
accomplished,3.744030791775134
slightly,4.10295672855707
circumstances,4.0737665512657735
virtually,3.789450178230555
tothehighestdegree,3.812698693568028
superlative,3.8198846992472455
adverse,4.574166720117071
interests,4.583873332941383
obstinate,4.658020346488484
unwilling,4.578802624691988
guidance,4.596896670419118
wrongdoing,4.528115476209863
tenacious,4.640734918329526
unwillingness,4.66087002201235
tenaciously,4.7298141251813774
stubbornly,4.614147195399477
resistant,4.542599538839393
perverse,4.531015009334835
deviating,4.642810082842568
contradict,4.652233328408763
wayward,4.592297095935298
reverse,4.597240997499388
reversed,4.502395003838107
thwarting,4.522801456064452
gears,4.765541762788939
backward,4.602654626097003
hinders,4.710110982471055
motor,4.580212278305513
transmission,4.691687904233465
position,4.543013596025728
impedes,4.771569229096444
directed,4.782267254692006
order,4.840601976398275
upside,4.7339264093266005
coin,4.850134564236454
turned,4.592567725915454
turning,4.505188228152873
gear,4.750926283963331
medal,4.834024589748312
relation,4.844866945879032
rear,4.66097243111927
extolment,4.8629360075521015
approval,4.992788837328404
kudos,4.995428026995023
praise,4.876376605264205
homage,4.892328507238503
worship,4.837455129480017
jocularity,1.208332520188498
facetious,1.397360338541533
humor,1.0722597360710246
merriment,1.282364954426535
joke,1.2935955742910892
triviality,1.389961505433997
grotesque,1.2206269242202656
teasing,1.2203271043560229
provoke,1.1274047986792244
joke,1.3016080177369675
laughter,1.1254593352715607
amusement,1.1902663048478512
humorously,1.4585107998223628
ludicrous,1.4764655253496222
anecdote,1.4857794141600211
gag,1.351617094790628
vomit,1.2427765591156503
quips,1.2977482342799165
vomit,1.4991379442312645
strain,1.1848257647618834
unsuccessful,1.2406429087583883
jokes,1.2450747153424542
jape,1.365884385923667
misbehaviour,4.458753878239195
wicked,4.547615278484774
improper,4.51148297402114
immoral,4.591571362958125
misdeed,4.543037660285554
liquidator,3.117374602087675
being,3.0400442846471534
preserves,3.255033718959537
law,3.016158313866129
liquidates,3.245424165507607
premeditated,3.171510797765036
commits,3.303203433863118
assets,3.14221750646303
who,3.00914146208019
performs,3.229406912554895
law,2.9213370373182945
unlawful,3.1168654129479885
appointed,3.197753513560832
manslayer,3.0659114084926085
theme,3.1139247028279997
element,3.346284039775104
motive,3.1162847793958437
recurrent,3.277172593490873
music,3.0370432944856853
melodic,3.004342235250081
assignment,3.098697410191058
unifying,3.0906959289087768
affixes,2.993644798853836
typography,3.2068190989517587
movable,3.175871670055778
craft,3.0852833833504443
composing,3.386759946813364
pieceofmusic,3.1088607038463096
inconceivable,3.083431830624792
outofthequestion,3.195768536350008
unimaginable,3.256530900854039
unacceptable,3.161890115977175
behavior,3.1970736132101365
acceptable,3.06975792906226
satisfaction,3.1590219653871925
conforming,3.359846188687106
powersaw,4.832414602376893
sawingmachine,4.887485549046538
adage,4.764141582543898
condensed,4.572708518812783
embodying,4.706918404983831
byword,4.814164489525724
leadership,3.880929925735592
leading,3.968496905015519
dissonance,3.379230556074603
peoples,3.3855275503895514
quality,3.3623025963400344
auditory,3.301093625348212
disagreeable,3.241792418177736
interference,3.377288818841061
blocking,3.349205330673357
players,3.542108844590097
burdensome,3.3154783970233037
intervening,3.459306803704366
obstruction,3.409428711681061
obstructing,3.41701853962817
impedes,3.413934417360005
hindering,3.297827528391385
acoustic,3.3945076336482662
impeding,3.300395199740098
haphazardness,3.4984555314967904
predictable,3.4982306241018803
randomness,3.4164277589715977
thermodynamic,3.3427757411988743
thermodynamics,3.5568310553177844
stochasticity,3.4711377331346283
makenoise,3.497903036344983
resound,3.5134977920637493
echo,3.6218348555988302
auricle,3.756387279476165
projecting,3.6120119192463953
pouch,3.927841726100601
conical,3.7539041691976536
upper,3.652520978766057
anterior,3.786237049286025
atrium,3.9409762311592176
cartilaginous,3.911474327735073
externally,3.6662685366566095
pinna,3.742935843666115
leaf,3.66444568633693
pinnately,3.7090722805354903
capitulum,3.666038897119511
flowers,3.857877812887705
spike,3.5089021347953544
dense,3.824540164839569
leafy,3.711661676866059
top,3.677557651608596
arrangement,3.5029409381774936
fruiting,3.473987439481786
corn,3.761012295060477
foliage,3.7816177377552256
tree,3.687125634095125
forming,3.491037789614022
cereal,3.6467620895953496
ofcourse,4.112136492943534
bynature,4.135892402599221
outofsight,4.0604213491657335
accessible,4.023150234460341
obscure,4.149810099447867
imperceptible,3.836168279110733
neutral,4.054909787698911
obscuring,3.749992403681023
indistinct,3.7811757560375376
unclear,3.757591025782616
undecipherable,4.1042246512921725
unclear,4.1499337527346185
vowel,3.77960218826998
schwa,3.772207504085818
one,3.885424240315104
style,3.751673711666267
blurred,4.008874700940821
remote,3.968264179280028
approximately,3.7073973941658993
imprecise,3.8768381323688215
fairly,3.525026178530428
quantities,3.903769121930056
closeto,3.5672759067634834
justabout,3.5241628716377127
moreorless,3.656746199690952
orso,3.663750884901658
roughly,3.563930345041116
roughly,3.5550871836855804
variant,3.675846667738544
roughness,3.446129581259924
rough,3.596660887532263
gravyboat,2.49101687015449
boatshaped,2.428447225672412
gravyholder,2.40549460697317
sauceboat,2.453678064838727
fake,3.337451297771165
genuine,3.2033644873531526
tamper,3.152261682043227
fraudulent,3.212291552864624
deceptive,3.3401572447271137
copy,3.5348700876564094
truths,3.145925078731248
football,3.1819961085666884
real,3.2778011997693426
football,3.477513045927167
misleading,3.4859037967504376
falsify,3.0316020145776803
addition,3.2326741741536558
mutilation,2.986627743643108
knowingly,3.2863321380047803
falsifying,3.113833022092463
thereby,2.988291614897284
insert,3.1650507113714883
fudge,3.547742716921519
issues,3.60654010644203
answering,3.4574044469195364
creamy,3.555689212380224
fulfilling,3.7365619547769207
questions,3.6070740254167855
duties,3.6082679489775655
manipulate,3.380329823812231
others,3.38303270764207
manually,3.3579110887813064
shrewdly,3.1252425040911165
skillfully,3.131212005125084
massage,3.348764030018678
purposed,3.127502293481356
oneself,3.253063624307156
deviously,3.144657675129833
maintain,3.1888829426092054
therapeutic,3.148361062457703
wangle,3.2180866445985123
scheming,3.279383878762953
trickery,3.078634951347539
accomplishing,3.049257525669174
captaincook,3.381130760462071
britain,3.4629768546650617
coast,3.3463837496054363
navigator,3.439034572622629
english,3.4593197035564245
australia,3.543309738582976
islands,3.476695577981132
captainjamescook,3.460747024255342
jamescook,3.5131840079235817
letin,3.182973236448837
functions,3.18881651121974
enter,3.2234155898553065
grant,3.1758986665305264
permit,3.068389583559552
responsibilities,3.112719077475513
rights,3.381712524699211
entry,3.1399301372267185
cautiously,4.867180744772214
caution,4.778667590001731
tact,4.867627927438758
gloves,4.797930580083122
prudence,4.932669493662709
calendarmonth,3.18130274873454
calendar,3.133443476971279
divisions,3.332286561647568
blade,3.6820209300006335
rotates,3.553217666328929
tongue,3.812614369604237
slides,3.814184977457256
grass,3.735659095890292
dashing,3.589155078019314
usually,3.8209663375806846
skate,3.5869200778737644
shoulder,3.855486429609744
distinct,3.73814501820892
thrusting,3.84624024415341
broad,3.924469514071215
edge,3.535162877751429
hilt,3.70531316728776
weapon,3.769339847698832
petiole,3.865255953691909
brand,3.8541581332522568
ownership,3.8345139846571534
recognizable,3.959374730119351
skin,4.052834020428553
burn,3.9493876294033776
infamous,4.004004290065419
trademark,4.070087190941997
iron,3.6917580891342734
burned,4.063709960019939
symbol,3.717564518867408
disgrace,3.858308450976426
disgraceful,4.038279573659093
infamy,3.8693918750340712
steel,3.7510874448491625
amounts,3.796093594556152
sharpener,3.672505520008872
cover,3.646538260470256
ridged,3.7302247358857046
alloy,3.6593689983685977
widely,3.714176788413013
properties,3.818255198456342
rod,3.9352104900628406
carbon,3.651972348210714
varied,3.730894699489355
plate,3.639829693562926
auto,3.874340146362071
wheels,4.057766511869777
internal,3.695286425794491
propelled,4.023544848357752
automobile,3.8856211067652913
motorcar,3.87451294882149
gondola,3.89821781202008
compartment,3.811625230368188
flatbottomed,4.046835932505962
venice,3.9283915369913767
roof,3.9521546967863577
traditionally,3.780509264243257
canals,3.929204242988964
cargo,3.9056161065505774
airship,3.901621697415961
personnel,3.78556028383336
sculling,3.716151096658789
sides,4.04808235325973
carries,3.9617541847427966
freight,3.906447706292057
elevatorcar,3.7771549961765305
railcar,3.935689127487613
rails,3.9953926616471054
railroad,3.855273822426259
wheeled,3.916420096044981
railroadcar,3.914489519112697
railwaycar,3.7450532402728274
cablecar,3.8991479632766968
conveyance,4.046383351550985
railway,3.720959645301196
exacting,3.5885003820403663
artificial,3.4841096509872704
unremitting,3.588789951834331
cultures,3.529684735475075
demands,3.4167628868073323
requirements,3.55867339859675
nutritional,3.644903500209424
accuracy,3.619625197430381
precise,3.404006466021751
afterpart,3.546334124754594
ship,3.686840265145978
poop,3.598758307742586
terms,3.540895497349085
obscene,3.5681461245696227
slang,3.663390225660239
feces,3.795900364349991
quarter,3.4646653396503373
defeated,3.698284560104724
fourth,3.5096090408112026
compass,3.735790578578977
year,3.4751837009074515
football,3.641726213258364
shoe,3.5936887811845
vamp,3.518775158842072
district,3.525501719977988
hundredweight,3.444800699612208
boot,3.452433070319996
canadian,3.4923408694847344
pounds,3.7305710940558967
clemency,3.439775000524431
mercy,3.6679833118679017
four,3.4198303807486483
major,3.462965614774763
unspecified,3.619367990175106
basketball,3.599533494897176
personnel,3.4307283429584854
periods,3.682454420331122
dollar,3.7971260824606334
leather,3.703283492417047
quarters,3.6469860142640345
distinguishing,3.6771341179549486
comprises,3.487175624740198
military,3.5714768835951025
isaacstern,3.6137292483788217
russia,3.4403577060193333
violinist,3.4403053736492897
alohastate,4.155867323530178
central,4.3059728699150535
haw,4.188120643406541
hawaii,4.203642718364218
hawaii,4.164600352028529
volcanic,4.310640598289368
islands,4.175264434843101
hawaii,4.01263569925526
southernmost,4.344024670821068
howdoyoudo,4.17412355299146
awkward,4.143499383946614
howdy,4.069483953988454
hullo,4.174242375763726
commode,3.4228104624639784
chest,3.284125233138941
fixture,3.235917230075624
plumbing,3.3824419850084526
urination,3.3261906272463397
drawers,3.366507303457256
defecation,3.529718468167986
crapper,3.466000787815166
pot,3.363884383171046
lid,3.661594402154762
terminals,3.518671525696618
sets,3.467202379414944
resistor,3.4117024199329906
deep,3.315092546675793
earthenware,3.388611139008284
marijuana,3.575491146511819
voltages,3.65590200533881
radios,3.656546209999089
plants,3.447802811850865
contained,3.6370862833146345
cultivated,3.4219748756990342
adjustable,3.32743950250632
third,3.2698666028405405
poker,3.521863876320848
tv,3.2917956841882563
paunch,3.613526596589473
center,3.542748329058244
such,3.338923416006088
cooking,3.653381577115325
terminal,3.50811668304891
cumulative,3.464858136133612
potty,3.4604615883200487
receptacle,3.582057215728264
intoxicated,3.445902517398716
trivial,3.615667660462989
british,3.4014141536825373
fondness,3.349277899477542
bedroom,3.300456141970755
informal,3.5079038635206152
unreasoning,3.344076634020579
stool,3.34122127446783
stool,3.193502199477424
react,3.2556046224117714
wildfowl,3.1713128693443084
excretory,3.424572430811293
tillers,3.4583607957959277
bowels,3.165302769860133
stools,3.491264274013248
arms,3.506875024771908
decoy,3.162892836067824
bowel,3.308522926560146
forestry,3.158772234410681
felled,3.177209036993349
headed,3.4204707914599664
lure,3.308461917798032
stump,3.382671099912669
saplings,3.2528117289659964
fowl,3.2215059666197
evacuated,3.385215357985921
toilet,3.4810825011376125
toilets,3.500833549778535
equipped,3.521762944271844
misfortune,3.629030496259693
enthrone,3.3579960099528563
monarch,3.2155705351773785
authority,3.241441236276127
takecare,4.920528627264967
careful,4.812036301082689
prudent,4.741262687038213
goto,4.8119898332112205
university,4.6932047431267
meetings,4.920115238728681
services,4.762110288457554
assist,4.85549150863118
assistance,4.709028141305469
fulfillment,4.838141996184712
sports,4.9936868755958335
servant,4.958706239187296
enabling,4.840115253044591
subordinate,4.763582885116939
attendto,4.853643790231762
waiton,4.855897935399605
advert,4.8548117796911
disguised,4.677707102847638
heed,4.803960329968379
to,5.0
giveear,4.913207826791682
christmastide,3.742915566205253
dec,3.653900708529565
jan,3.7769814905077306
christmastime,3.887991153634175
noel,3.739979081229332
yule,3.833023804592276
christmasday,3.727417983250258
wales,3.686531094818309
ireland,3.9062397167854663
celebrating,3.547873182280447
england,3.655051975915817
christ,3.698429369176764
christian,3.718222697605452
xmas,3.776095161536994
weft,3.5193857484155777
woven,3.4911624306466686
warp,3.4397267733124424
yarn,3.5599339351491563
weaving,3.653831703090439
woof,3.5898691007824204
dour,3.837707137252462
unyielding,3.8744825528981033
formidable,3.669524696073872
harshly,4.035352488516505
brooding,3.731799256496773
uninviting,3.873770737802152
forbidding,3.722201657396603
edict,3.76111989580096
developments,3.778539390725221
prohibition,3.5797293400636474
threatening,3.819460779362334
foreshadowing,3.7767285936879578
blue,4.019045450844373
war,3.896385200920822
viewed,3.960664057662703
cursing,3.930922378965516
green,3.7427857858966105
forces,3.861893187059796
signify,3.76280653229978
whiten,3.84217422873038
civil,3.71593425595847
bluish,3.786312985739487
barbiturate,3.930302004162034
lycaenidae,3.8249414204887904
badges,3.7781542040932616
uniforms,3.685195562177037
profanity,3.921159739706267
nobility,3.94531278954841
impropriety,3.738508519951589
tinge,4.064152150898596
despondency,3.6784565842315615
union,3.709992037467321
wore,3.7831968480021727
amobarbital,3.7139471215500777
dejection,3.86310463540519
butterflies,3.787180414626609
aristocracy,3.883768376823277
melancholy,3.8068098200460447
daylight,3.948613054063433
daytime,3.802833792849518
unclouded,3.95239023091875
