Word,Score
prank,3.7
orchestra,3.4
makes,3.329265631521015
discordant,3.4
noises,4.120687775327658
tuning,3.4
discrepancy,3.4
stories,4.803703354084443
parties,3.4
involved,2.8515874538396364
accident,3.14931706856342
authorities,3.25
deciding,3.4
fear,3.195892910974908
disdained,2.0
disinclination,3.4
early,4.066666666666666
acclaimed,3.3
actors,3.849654674968707
performance,3.3
student,3.15
abridge,3.4
paper,3.498237105649952
taking,4.416666666666667
details,3.1695191566269063
advocating,3.8
equality,3.8
politicians,3.45
censured,3.7
outrageous,3.7
inappropriate,3.7
behavior,4.532196478589305
eichler,3.4
notorious,3.4
reputation,3.297014856991141
austere,3.4
students,4.086865391778253
listen,3.66
resort,3.2
coercion,2.3
migraines,2.4
aspirin,2.4
alleviate,2.4
pain,4.26990314179152
spensers,3.7
sarcastic,3.7
joking,3.7
remarks,3.766666666666667
misinterpreted,3.7
signs,3.7
ambivalence,3.7
taken,3.885799037048253
prefers,3.55
arbitrary,3.6
selection,3.6
lottery,3.6
machines,3.604660537235575
hunger,3.6
abstract,2.9970691410420525
concept,3.6
convicted,3.2
drug,4.149600041156777
dealer,3.1
comply,3.1
death,4.136852066443648
sentence,3.473284117185412
reduced,3.1
jehovahs,3.8
witnesses,3.6
knock,3.8
religious,3.617161591987352
zealots,3.8
force,3.2222424006247543
beliefs,5.0
iraq,3.479024876580626
volatile,3.5
subject,2.45
political,3.5
debate,3.5
wrong,5.0
heated,3.198862502040574
argument,3.543508310005956
spark,3.5
neighbor,3.85
virtuoso,3.4
skills,3.5400749840399026
earned,3.3
among,4.2
experts,3.4
sick,3.633333333333333
vilified,3.2
jealous,3.2
ability,2.95
sven,3.3
verbose,3.3
resorted,3.4
calling,3.35
chatterbox,3.3
catholic,3.476479936500392
venerate,3.5
symbolic,3.5
leader,3.5
unsure,2.7
suitor,2.7
princess,2.7
vacillated,2.7
heirless,3.5
royal,3.5
poisoned,3.5
general,3.9490028146047216
army,3.341687469108793
finally,4.033333333333333
chance,2.9000000000000004
usurp,3.5
throne,3.561650476252791
scandals,3.9
involving,3.1124308668252016
altar,3.9
boys,3.639178582536941
leaders,3.9
undermined,3.9
faith,3.330538513270106
plane,4.560626388141806
